"half","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
"2024 H2","China",2024,1170747772,0,0,420109168,0,0,FALSE,NA,NA,FALSE
"2024 H2","Colombia",2024,167750033,128625321,135937816,136415679,126761510,128712745,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2024 H2","Comoros",2024,2011,0,2011,100,0,100,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Congo - Brazzaville",2024,58282,0,0,19200,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H2","Congo - Kinshasa",2024,210939,0,0,49418,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Costa Rica",2024,108649990,89565732,100322708,166820493,137455402,147833581,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Cuba",2024,8868127,0,0,680203,0,0,FALSE,NA,NA,FALSE
"2024 H2","Côte d’Ivoire",2024,164272828,122289011,126279528,49596696,33751044,34200735,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2024 H2","Djibouti",2024,697201,70483,70483,386620,44000,44000,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Dominica",2024,50947,48834,50947,16839,16215,16839,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Dominican Republic",2024,39531530,27371300,29807605,40990477,33767206,34400862,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Ecuador",2024,150818393,133574331,143819898,77597456,74383718,76353613,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2024 H2","Egypt",2024,138805432,110111749,119827360,104895064,90293060,97699919,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2024 H2","El Salvador",2024,6034126,358487,366198,12575059,102599,103796,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Eritrea",2024,12123,0,0,16144,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Eswatini",2024,2568308,2306399,2388467,3016750,2743934,2776402,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Ethiopia",2024,23953857,6429016,11495552,6256613,1924055,2703344,FALSE,NA,"Comprehensive",TRUE
"2024 H2","European Union",2024,21412041381,18700699167,19054292080,11317302174,8629024201,8732341772,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Falkland Islands",2024,318918,235324,318918,129932,113652,129932,FALSE,NA,NA,FALSE
"2024 H2","Faroe Islands",2024,109649324,75259973,109649324,30699091,10881158,30699091,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2024 H2","Fiji",2024,2314687,52446,93799,2634371,18137,23845,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2024 H2","French Polynesia",2024,29623,0,0,296,0,0,FALSE,NA,NA,FALSE
"2024 H2","Gabon",2024,11544,0,0,1200,0,0,FALSE,NA,NA,FALSE
"2024 H2","Gambia",2024,303816,181419,190730,150435,81795,82491,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Georgia",2024,1395067,696992,1031427,741901,201533,291050,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2024 H2","Ghana",2024,95701544,62530204,76619397,41297535,33120617,34411843,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2024 H2","Greenland",2024,24723236,0,0,3396888,0,0,FALSE,NA,NA,FALSE
"2024 H2","Grenada",2024,150994,5084,5084,15841,346,346,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Guatemala",2024,57544656,24523015,30489472,82588792,32853882,36765229,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Guinea",2024,75071,0,72475,33481,0,32981,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Guyana",2024,6175926,4483036,5077601,12304963,11694194,12115712,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Haiti",2024,121298,0,0,7353,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Honduras",2024,55408294,44712398,44930129,15782083,12719283,12909778,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Hong Kong SAR China",2024,14196542,0,0,5446678,0,0,FALSE,NA,NA,FALSE
"2024 H2","Iceland",2024,205420939,140475788,141160204,56515188,23980850,24076672,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2024 H2","India",2024,431221478,127928700,144375847,248737919,50608446,55516843,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2024 H2","Indonesia",2024,131213980,34261302,51311603,224648655,10945012,14473865,FALSE,NA,"Standard",TRUE
"2024 H2","Iran",2024,7231654,0,0,3590623,0,0,FALSE,NA,NA,FALSE
"2024 H2","Iraq",2024,535919,0,0,671779,0,0,FALSE,NA,NA,FALSE
"2024 H2","Israel",2024,67748630,50177079,53795918,30303310,24163598,24969184,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2024 H2","Jamaica",2024,27969237,9394497,19755823,10069293,5422844,7854720,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Japan",2024,52481245,27727229,34728153,10267746,7499356,9082537,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2024 H2","Jordan",2024,10504995,10191153,10271712,2459989,2337647,2388072,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2024 H2","Kazakhstan",2024,4608072,0,0,5793573,0,0,FALSE,NA,NA,FALSE
"2024 H2","Kenya",2024,196596405,125812248,136136546,64580982,31988548,33941606,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2024 H2","Kosovo",2024,1563548,987892,1273581,1086095,906971,964780,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Kuwait",2024,264581,0,0,305200,0,0,FALSE,NA,NA,FALSE
"2024 H2","Kyrgyzstan",2024,602274,519525,520479,775240,667477,667912,FALSE,NA,"Enhanced",TRUE
"2024 H2","Laos",2024,288988,221888,221888,271766,245500,245500,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Lebanon",2024,9406440,5707714,6105954,3145125,2165929,2309456,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2024 H2","Lesotho",2024,120972,102216,102216,267000,264000,264000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H2","Liberia",2024,3569170,0,0,3494829,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Libya",2024,20702,0,0,85973,0,0,FALSE,NA,NA,FALSE
"2024 H2","Liechtenstein",2024,3275709,0,1312,1390115,0,19,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2024 H2","Macao SAR China",2024,249721,0,0,13637,0,0,FALSE,NA,NA,FALSE
"2024 H2","Madagascar",2024,5330603,2758750,3472194,959968,263092,295027,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H2","Malawi",2024,7127927,106100,113500,4593090,24810,25723,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Malaysia",2024,98346018,0,0,73250402,0,0,TRUE,"CPTPP",NA,FALSE
"2024 H2","Maldives",2024,8433278,0,0,1984514,0,0,FALSE,NA,NA,FALSE
"2024 H2","Mali",2024,127705,0,31820,50389,0,22400,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Marshall Islands",2024,21356,0,0,1080,0,0,FALSE,NA,NA,FALSE
"2024 H2","Mauritania",2024,138837,27688,128375,67187,48575,61369,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Mauritius",2024,49211802,43492127,43541371,22495182,22243594,22262335,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Mexico",2024,88893617,26973625,31539134,21411687,9858845,10987062,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2024 H2","Micronesia (Federated States of)",2024,7822,5537,7822,138,110,138,FALSE,NA,NA,FALSE
"2024 H2","Moldova",2024,7348777,5360314,5542141,9249551,5031785,5116180,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Mongolia",2024,66171,0,0,25024,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H2","Montenegro",2024,354548,0,0,13147,0,0,FALSE,NA,NA,FALSE
"2024 H2","Morocco",2024,223177187,201488730,215169418,124334313,111243062,117929693,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2024 H2","Mozambique",2024,5237473,168478,255483,17193515,157615,179250,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H2","Myanmar (Burma)",2024,32865825,27913825,28592404,42211752,37828547,38387743,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Nepal",2024,651194,576574,576574,537075,498292,498292,FALSE,NA,"Comprehensive",TRUE
"2024 H2","New Caledonia",2024,50999,0,0,2816,0,0,FALSE,NA,NA,FALSE
"2024 H2","New Zealand",2024,311086458,170066544,191531532,96423461,54391668,58732717,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2024 H2","Nicaragua",2024,35119078,11418640,11602057,56166704,16601694,16635738,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Niger",2024,181592,7058,180607,112073,4750,111961,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Nigeria",2024,15608967,6305003,8055229,21592615,11512467,12157007,FALSE,NA,"Enhanced",TRUE
"2024 H2","North Macedonia",2024,5073585,4344048,4678036,1792013,1637321,1731498,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Norway",2024,397606090,83672048,87920130,86220678,17439692,18431197,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2024 H2","Oman",2024,994560,0,0,548929,0,0,FALSE,NA,NA,FALSE
"2024 H2","PEM",2024,23614500211,20132946712,20622081097,12636822870,9252187834,9438213928,FALSE,NA,NA,FALSE
"2024 H2","Pakistan",2024,122370933,28812314,29895650,119118634,24534003,25349957,FALSE,NA,"Enhanced",TRUE
"2024 H2","Palestine",2024,4514905,4490561,4491465,865950,852823,852880,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2024 H2","Panama",2024,10035804,8557822,8993683,16181103,15523178,16082716,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H2","Papua New Guinea",2024,78256603,69908976,76448149,91764285,83345285,90358210,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2024 H2","Paraguay",2024,61789833,0,0,174755305,0,0,FALSE,NA,NA,FALSE
"2024 H2","Peru",2024,336423717,260924627,281681164,117112958,97229972,103506599,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2024 H2","Philippines",2024,63558874,49710157,52629079,36147184,29805746,31563128,FALSE,NA,"Enhanced",TRUE
"2024 H2","Qatar",2024,135391,0,0,8381,0,0,FALSE,NA,NA,FALSE
"2024 H2","Russia",2024,15690813,0,0,3828118,0,0,FALSE,NA,NA,FALSE
"2024 H2","Rwanda",2024,14332347,4044357,4046788,4690253,1287013,1287338,FALSE,NA,"Comprehensive",TRUE
"2024 H2","San Marino",2024,156079,77239,154659,7078,6756,6946,FALSE,NA,NA,FALSE
"2024 H2","Saudi Arabia",2024,2617202,0,0,1493518,0,0,FALSE,NA,NA,FALSE
"2024 H2","Senegal",2024,5700187,5151320,5217156,3354467,2862244,2873851,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Serbia",2024,42173811,33275476,38788336,22633647,18443633,19857192,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Seychelles",2024,34264837,34048522,34108941,6868540,6819444,6824684,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Sierra Leone",2024,425372,111957,128278,344873,190499,217721,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Singapore",2024,20915033,11850308,16986067,7844579,4637122,7072468,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2024 H2","Solomon Islands",2024,1748934,1738382,1740380,2082646,2081939,2082044,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
"2024 H2","Somalia",2024,147917,20920,26166,58887,27956,42810,FALSE,NA,"Comprehensive",TRUE
"2024 H2","South Africa",2024,461149029,359602419,395143474,336265609,256193484,282936015,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","South Korea",2024,68042896,51884576,60648709,15509693,11902734,14344552,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2024 H2","South Sudan",2024,17581,0,17581,560,0,560,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Sri Lanka",2024,40688125,24009538,25716882,17785332,10006471,10947825,FALSE,NA,"Enhanced",TRUE
"2024 H2","St. Barthélemy",2024,63261,0,0,16008,0,0,FALSE,NA,NA,FALSE
"2024 H2","St. Helena",2024,26081,6932,26081,1075,345,1075,FALSE,NA,NA,FALSE
"2024 H2","St. Kitts & Nevis",2024,5510,0,0,355,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","St. Lucia",2024,791549,288606,288606,246904,163315,163315,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","St. Vincent & Grenadines",2024,183045,183045,183045,105067,105067,105067,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Sudan",2024,6088187,22264,22264,2728205,5805,5805,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Suriname",2024,951729,917138,923315,1562650,1555449,1557369,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Switzerland",2024,288261093,264813660,275971622,64357534,59607231,60632202,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2024 H2","Syria",2024,1429619,690912,712985,460884,358399,364925,FALSE,NA,"Enhanced",TRUE
"2024 H2","Taiwan",2024,23976410,0,0,7866033,0,0,FALSE,NA,NA,FALSE
"2024 H2","Tajikistan",2024,100653,90922,100653,3615,3082,3615,FALSE,NA,"Enhanced",TRUE
"2024 H2","Tanzania",2024,6810604,2097597,2427900,3557813,645893,666884,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Thailand",2024,544261469,0,0,205351287,0,0,FALSE,NA,NA,FALSE
"2024 H2","Timor-Leste",2024,76866,0,1771,16491,0,420,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Togo",2024,5380399,41584,51978,8512946,50884,54155,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Tonga",2024,15164,0,0,1137,0,0,FALSE,NA,NA,FALSE
"2024 H2","Trinidad & Tobago",2024,2369586,265174,408646,517263,134759,148995,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Tunisia",2024,8918177,5808679,7796372,3704817,2694504,3228714,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2024 H2","Turkey",2024,453107296,373149972,393744646,278140725,146026631,151465679,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2024 H2","U.S. Virgin Islands",2024,47007,0,0,22663,0,0,FALSE,NA,NA,FALSE
"2024 H2","Uganda",2024,11319583,5214430,6017428,4948407,3027786,3152908,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Ukraine",2024,259019191,92749927,125908596,510191906,121572882,160759762,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2024 H2","United Arab Emirates",2024,15601499,0,0,10443432,0,0,FALSE,NA,NA,FALSE
"2024 H2","United Kingdom",2024,110001795,0,0,22745378,0,0,FALSE,NA,NA,FALSE
"2024 H2","United States",2024,821276823,0,0,897725849,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2024 H2","Unknown",2024,17223167,16840367,17060492,6660603,6567892,6608874,FALSE,NA,NA,FALSE
"2024 H2","Uruguay",2024,29814190,0,0,30550798,0,0,FALSE,NA,NA,FALSE
"2024 H2","Uzbekistan",2024,2071454,1405545,1578499,914797,638620,670542,FALSE,NA,"Enhanced",TRUE
"2024 H2","Venezuela",2024,4464006,0,0,919664,0,0,FALSE,NA,NA,FALSE
"2024 H2","Vietnam",2024,346151443,214644458,236574214,86384752,52503056,60214555,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2024 H2","Yemen",2024,418543,106935,278506,175055,67608,126255,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Zambia",2024,657734,337863,481433,199816,125994,153163,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Zimbabwe",2024,4662088,3882473,4484324,2637612,2152410,2539515,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Afghanistan",2025,1858775,1161138,1468753,725165,493457,639306,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Albania",2025,2688240,1546922,1844354,2074305,1041817,1082620,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 H1","Algeria",2025,2543885,1026379,1743248,3834593,751436,1010665,FALSE,NA,"Enhanced",TRUE
"2025 H1","American Samoa",2025,14409,0,0,408,0,0,FALSE,NA,NA,FALSE
"2025 H1","Andorra",2025,1096,0,0,828,0,0,FALSE,NA,NA,FALSE
"2025 H1","Angola",2025,1115196,1096404,1115196,6800589,6800000,6800589,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Antigua & Barbuda",2025,28045,0,15281,10664,0,2258,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Argentina",2025,391198273,0,0,1130427112,0,0,FALSE,NA,NA,FALSE
"2025 H1","Armenia",2025,97108,0,0,7441,0,0,FALSE,NA,NA,FALSE
"2025 H1","Australia",2025,280264113,168135417,182869605,223938607,99490206,105865225,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2025 H1","Azerbaijan",2025,1310914,0,0,1695823,0,0,FALSE,NA,NA,FALSE
"2025 H1","Bahamas",2025,626857,508972,611446,56709,29930,32709,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Bahrain",2025,134975,0,0,113411,0,0,FALSE,NA,NA,FALSE
"2025 H1","Bangladesh",2025,44935517,42355611,42387066,12996668,12284531,12297547,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Barbados",2025,4175756,70678,875154,1048792,34268,137623,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Belarus",2025,3583,0,0,1000,0,0,FALSE,NA,NA,FALSE
"2025 H1","Belize",2025,50249571,50174854,50207874,92590114,92560753,92584452,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Benin",2025,2125205,576931,576931,733917,460112,460112,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Bermuda",2025,74786,0,0,6934,0,0,FALSE,NA,NA,FALSE
"2025 H1","Bolivia",2025,13524123,393576,491634,1903017,173836,204637,FALSE,NA,"Enhanced",TRUE
"2025 H1","Bosnia & Herzegovina",2025,450114,0,0,246598,0,0,FALSE,NA,NA,FALSE
"2025 H1","Botswana",2025,260234,16720,260234,394704,27556,394704,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Brazil",2025,883052223,0,0,974191247,0,0,FALSE,NA,NA,FALSE
"2025 H1","Brunei",2025,12931,0,0,2990,0,0,FALSE,NA,NA,FALSE
"2025 H1","Burkina Faso",2025,2856931,1678,76233,498108,1040,32273,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Burundi",2025,1192679,0,4500,224676,0,1500,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Cambodia",2025,17575721,16511867,17121239,25493583,24793047,25400367,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Cameroon",2025,15743559,15653908,15653908,21434420,21334502,21334502,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2025 H1","Canada",2025,389442536,71607345,86131950,1209089771,63864231,68491310,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2025 H1","Cape Verde",2025,123065,0,0,21776,0,0,FALSE,NA,"Enhanced",TRUE
"2025 H1","Cayman Islands",2025,116215,49000,49000,51211,28000,28000,FALSE,NA,NA,FALSE
"2025 H1","Central African Republic",2025,93542,0,0,16345,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Ceuta",2025,7598,7598,7598,8368,8368,8368,FALSE,NA,NA,FALSE
"2025 H1","Chad",2025,924740,0,0,643000,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Chile",2025,246458878,211762867,231123496,131445046,113758049,120624510,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2025 H1","China",2025,1165992993,0,0,439157141,0,0,FALSE,NA,NA,FALSE
"2025 H1","Colombia",2025,253999370,194156935,199675547,237530132,225043746,226581323,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2025 H1","Congo - Kinshasa",2025,64345,0,0,3804,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Costa Rica",2025,134758926,114705772,126263667,188903742,173942183,184707060,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 H1","Cuba",2025,6632648,0,0,644741,0,0,FALSE,NA,NA,FALSE
"2025 H1","Côte d’Ivoire",2025,375764034,132544509,133252073,88600885,36443834,36646118,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2025 H1","Djibouti",2025,169991,0,0,19200,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Dominica",2025,137391,114396,114396,40492,22775,22775,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Dominican Republic",2025,42512252,31598827,32084697,45756042,39681179,39828508,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Ecuador",2025,148254235,137203436,145440655,62793602,60702451,62195260,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2025 H1","Egypt",2025,229709126,185055683,206607608,242688618,183741521,195278792,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2025 H1","El Salvador",2025,7443550,162253,167452,24201261,321213,322346,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 H1","Eritrea",2025,13280,0,0,16282,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Eswatini",2025,38301611,38124784,38218794,79119437,79003088,79025511,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Ethiopia",2025,28201636,7272899,12833179,6989358,2160894,2906553,FALSE,NA,"Comprehensive",TRUE
"2025 H1","European Union",2025,21264556679,18340117395,18716365199,10739473318,7995789307,8097840630,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2025 H1","Falkland Islands",2025,2126909,1987368,2108945,550600,507690,540692,FALSE,NA,NA,FALSE
"2025 H1","Faroe Islands",2025,109381989,92249740,106799636,26820732,15927812,25292920,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2025 H1","Fiji",2025,1944243,41381,60267,2108197,13444,14382,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2025 H1","French Polynesia",2025,20545,0,0,416,0,0,FALSE,NA,NA,FALSE
"2025 H1","Gabon",2025,7404,0,0,2000,0,0,FALSE,NA,NA,FALSE
"2025 H1","Gambia",2025,2178277,1739978,1739978,1887699,685567,685567,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Georgia",2025,1217700,741423,893682,754454,323685,410077,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2025 H1","Ghana",2025,110675329,67127982,68713175,43405291,31137229,31353905,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2025 H1","Greenland",2025,29764925,0,0,4221635,0,0,FALSE,NA,NA,FALSE
"2025 H1","Grenada",2025,281655,0,20899,18046,0,650,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Guatemala",2025,49158609,21385190,24694165,65066905,23222833,23574939,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 H1","Guinea",2025,1183,0,0,180,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Guinea-Bissau",2025,3425,0,0,408,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Guyana",2025,3993557,3180311,3573786,9019526,8239105,8892804,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Haiti",2025,6791,0,2324,195,0,7,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Honduras",2025,89441646,49918552,50843563,50512233,26821597,27509131,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 H1","Hong Kong SAR China",2025,12221396,0,0,5221439,0,0,FALSE,NA,NA,FALSE
"2025 H1","Iceland",2025,215535007,178184034,180271683,44563239,26310619,26635463,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2025 H1","India",2025,442461882,153121491,175261333,278826673,69013632,73879979,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2025 H1","Indonesia",2025,137101566,28076791,37202552,166693237,9353526,11408229,FALSE,NA,"Standard",TRUE
"2025 H1","Iran",2025,7191096,0,0,3817102,0,0,FALSE,NA,NA,FALSE
"2025 H1","Iraq",2025,814176,0,0,1133895,0,0,FALSE,NA,NA,FALSE
"2025 H1","Israel",2025,100950181,84803622,89007199,49974276,45544962,46559991,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2025 H1","Jamaica",2025,22970676,11038574,18312748,9982610,6664295,8515527,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 H1","Japan",2025,59537753,39070757,46906707,9990786,7590275,9380676,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2025 H1","Jordan",2025,7784008,7345799,7394989,2285909,2072883,2081400,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2025 H1","Kazakhstan",2025,6677936,0,0,12353652,0,0,FALSE,NA,NA,FALSE
"2025 H1","Kenya",2025,220720923,137957133,150858997,64307073,30441076,32430511,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2025 H1","Kosovo",2025,1417495,1035613,1305241,1056781,900873,999470,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 H1","Kuwait",2025,216865,0,0,234300,0,0,FALSE,NA,NA,FALSE
"2025 H1","Kyrgyzstan",2025,102650,34975,34975,207565,94055,94055,FALSE,NA,"Enhanced",TRUE
"2025 H1","Laos",2025,251389,118925,118925,173456,120000,120000,FALSE,NA,"Comprehensive",TRUE
"2025 H1","Lebanon",2025,7464667,4545894,4655272,2492680,1688931,1734926,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2025 H1","Lesotho",2025,56772,9624,19696,28647,22100,23700,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 H1","Libya",2025,14345,0,0,82165,0,0,FALSE,NA,NA,FALSE
"2025 H1","Liechtenstein",2025,3046983,0,0,1161785,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2025 H1","Macao SAR China",2025,1089,0,0,75,0,0,FALSE,NA,NA,FALSE
