"quarter","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
"2022 Q2","Hong Kong SAR China",2022,7870054,0,0,2286765,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Iceland",2022,113326773,74959428,75148333,32454069,11366488,11402008,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2022 Q2","India",2022,209759559,83189261,91280588,163266141,34752335,38589169,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2022 Q2","Indonesia",2022,76954557,18056762,22931164,90248659,5764070,6756954,FALSE,NA,"Standard",TRUE
"2022 Q2","Iran",2022,4503664,0,0,2163261,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Iraq",2022,152418,0,0,241213,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Israel",2022,44356747,37653278,38980562,32852049,30766939,31186098,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2022 Q2","Jamaica",2022,13329034,4924009,8975793,5308901,2823719,3893582,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Japan",2022,24654851,10852024,14782536,4262791,2580288,3433832,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2022 Q2","Jordan",2022,1883339,1569095,1586171,748086,506727,510487,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2022 Q2","Kazakhstan",2022,3109373,0,0,3206324,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Kenya",2022,96091507,55883945,60176698,32435929,14760170,16093636,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2022 Q2","Kosovo",2022,723209,348727,378840,527882,263018,269115,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q2","Kuwait",2022,47077,0,0,9176,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Kyrgyzstan",2022,54763,0,11759,39122,0,4983,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Laos",2022,116704,107859,116704,124100,115500,124100,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Lebanon",2022,3373402,1714512,1762556,1299094,690907,711587,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2022 Q2","Lesotho",2022,93681,68866,93681,157555,154000,157555,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q2","Libya",2022,3784,0,0,12000,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Liechtenstein",2022,1079485,0,1057,450704,0,230,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2022 Q2","Macao SAR China",2022,47902,0,0,35511,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Madagascar",2022,3756856,2359373,2961899,653151,172664,182529,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q2","Malawi",2022,5597507,0,108888,3637801,0,11047,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Malaysia",2022,90006447,0,0,69057464,0,0,TRUE,"CPTPP",NA,FALSE
"2022 Q2","Maldives",2022,2601776,0,0,901276,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Mali",2022,1184445,17683,24131,1537300,18585,22385,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Marshall Islands",2022,108869,0,0,43581,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Mauritania",2022,180569,3941,106427,179479,23394,107479,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Mauritius",2022,23899099,21410839,21440375,12307699,12281948,12286647,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Mexico",2022,39940005,12921003,14990179,12201348,4965363,5782139,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2022 Q2","Moldova",2022,5893229,1578415,1783826,8339647,1148215,1353945,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q2","Mongolia",2022,2079,0,899,185,0,180,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Montenegro",2022,31444,0,0,19229,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Morocco",2022,145724353,132168229,142515917,89177262,81972432,87983760,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2022 Q2","Mozambique",2022,4181784,1466296,1469055,2943343,1164130,1165310,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q2","Myanmar (Burma)",2022,8749027,6524664,7040423,8393041,5503719,6833229,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Nauru",2022,7857,0,0,993,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Nepal",2022,434878,320578,330371,258614,207257,212773,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","New Caledonia",2022,23708,0,0,1228,0,0,FALSE,NA,NA,FALSE
"2022 Q2","New Zealand",2022,177099012,0,0,41546921,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2022 Q2","Nicaragua",2022,20709736,10125148,10261512,32516402,16872125,16915832,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q2","Niger",2022,93424,0,93424,41385,0,41385,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Nigeria",2022,3245013,885131,931681,4123402,2164557,2235538,FALSE,NA,"Enhanced",TRUE
"2022 Q2","North Macedonia",2022,2089808,1738309,1808286,780224,710029,718618,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q2","Norway",2022,210003951,75600225,76717069,46794052,16725169,17138405,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2022 Q2","Oman",2022,347269,0,0,101820,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Pakistan",2022,58152069,17119714,17588707,85241627,16399556,16790932,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Palestine",2022,742864,740804,740804,133885,133237,133237,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2022 Q2","Panama",2022,8852141,7387807,7578309,14025047,13475719,13682641,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q2","Papua New Guinea",2022,48817594,48321675,48573533,39790840,39442187,39500317,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2022 Q2","Paraguay",2022,35236535,0,0,72026452,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Peru",2022,80231384,55267311,62613546,42601153,30447932,33801406,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2022 Q2","Philippines",2022,32758668,20972276,26055055,13753119,9321552,11842475,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Pitcairn Islands",2022,6228,0,0,360,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Qatar",2022,126761,0,0,15586,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Russia",2022,54345950,0,0,27707916,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Rwanda",2022,4674405,825203,866897,1552202,307529,316078,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Samoa",2022,8174,0,8174,825,0,825,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2022 Q2","San Marino",2022,53048,0,53048,3182,0,3182,FALSE,NA,NA,FALSE
"2022 Q2","Saudi Arabia",2022,522809,0,0,300265,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Senegal",2022,12323836,11969608,12129093,12214343,11893948,11981225,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Serbia",2022,20025918,12947333,14610094,26955805,4948224,5631801,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q2","Seychelles",2022,11124513,10138176,10401438,2795604,2620649,2693648,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Sierra Leone",2022,107049,35191,41021,113453,77528,80128,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Singapore",2022,10065425,7350414,8183738,3572226,2879464,3103654,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2022 Q2","Sint Maarten",2022,239273,0,0,50160,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Solomon Islands",2022,1125955,716288,1097203,753985,490680,744202,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q2","Somalia",2022,432571,0,0,142341,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","South Africa",2022,193175030,131421794,144548636,152491232,92479350,104743067,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","South Korea",2022,25844120,17050889,21671995,5902024,3786768,5267883,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2022 Q2","South Sudan",2022,31651,0,17535,1718,0,1175,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Sri Lanka",2022,19113301,12216441,12650983,7553564,4884992,4969009,FALSE,NA,"Enhanced",TRUE
"2022 Q2","St. Barthélemy",2022,5796,0,0,1470,0,0,FALSE,NA,NA,FALSE
"2022 Q2","St. Lucia",2022,463741,249532,249532,272112,235709,235709,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","St. Vincent & Grenadines",2022,60099,60099,60099,43935,43935,43935,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Sudan",2022,4093492,119847,147035,2361852,31685,41985,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Suriname",2022,555287,395451,425819,344982,301391,304276,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Switzerland",2022,106231625,93338130,96336014,29758009,27394008,27684273,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2022 Q2","Syria",2022,145061,90982,110560,178730,143348,155729,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Taiwan",2022,10200062,0,0,3830084,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Tanzania",2022,5044811,1471008,1723156,2192341,563655,626952,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Thailand",2022,250978077,0,0,90818810,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Timor-Leste",2022,1690,0,1690,336,0,336,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Togo",2022,32033,0,7166,31267,0,6358,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Tonga",2022,2292,0,0,522,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Trinidad & Tobago",2022,535048,94405,106058,82149,33348,33595,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q2","Tunisia",2022,2744324,1172551,2004618,1372753,734529,981030,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2022 Q2","Turkey",2022,175877547,140291928,148374911,137231346,69095426,72923653,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2022 Q2","Turkmenistan",2022,31545,0,0,8798,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Turks & Caicos Islands",2022,46480,46480,46480,9269,9269,9269,FALSE,NA,NA,FALSE
"2022 Q2","U.S. Virgin Islands",2022,4880,0,0,600,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Uganda",2022,4154408,2211023,2329138,2211603,1449303,1488025,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Ukraine",2022,42870125,12104285,19182159,80235057,6273537,11609150,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2022 Q2","United Arab Emirates",2022,7520243,0,0,4454066,0,0,FALSE,NA,NA,FALSE
"2022 Q2","United Kingdom",2022,45019715,0,0,13563625,0,0,FALSE,NA,NA,FALSE
"2022 Q2","United States",2022,413051879,0,0,305290629,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2022 Q2","Unknown",2022,1537831,1356802,1445648,431019,367563,377919,FALSE,NA,NA,FALSE
"2022 Q2","Uruguay",2022,67150449,0,0,85948267,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Uzbekistan",2022,502483,1984,142701,250077,300,24619,FALSE,NA,"Enhanced",TRUE
"2022 Q2","Vatican City",2022,1544,0,0,756,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Venezuela",2022,541528,0,0,122317,0,0,FALSE,NA,NA,FALSE
"2022 Q2","Vietnam",2022,170136634,87355529,95758913,53601877,19285963,21382794,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2022 Q2","Yemen",2022,74645,46879,46879,41632,37128,37128,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Zambia",2022,567723,340187,370365,134534,76671,85586,FALSE,NA,"Comprehensive",TRUE
"2022 Q2","Zimbabwe",2022,3099266,1694605,2144667,1895413,1096565,1297884,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Afghanistan",2022,69119,39424,43897,42871,38040,42860,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Albania",2022,848356,518624,600786,900232,432052,520662,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q3","Algeria",2022,254346,0,250873,91255,0,91253,FALSE,NA,"Enhanced",TRUE
"2022 Q3","Andorra",2022,3671,0,0,24,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Angola",2022,23960,0,23960,1006,0,1006,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Antigua & Barbuda",2022,308468,0,294352,109690,0,104433,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Argentina",2022,233640263,0,0,502678013,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Armenia",2022,53028,0,0,2882,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Australia",2022,119524537,0,0,82212308,0,0,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2022 Q3","Azerbaijan",2022,5881,0,0,1400,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Bahamas",2022,28503,28503,28503,2431,2431,2431,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Bahrain",2022,17586,0,0,18878,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Bangladesh",2022,15862395,12303681,12335847,4850641,3859622,3870882,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Barbados",2022,994448,817240,828903,477128,413993,414484,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Belarus",2022,10035,0,0,2582,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Belize",2022,12573731,12557074,12568953,18602143,18598282,18600704,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Benin",2022,535951,0,0,189712,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Bermuda",2022,184596,105004,141172,14940,8420,12248,FALSE,NA,NA,FALSE
"2022 Q3","Bolivia",2022,6330479,56593,56593,952691,32818,32818,FALSE,NA,"Enhanced",TRUE
"2022 Q3","Bosnia & Herzegovina",2022,669094,0,0,594941,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Botswana",2022,494853,494853,494853,128733,128733,128733,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Brazil",2022,457811339,0,0,677847345,0,0,FALSE,NA,NA,FALSE
"2022 Q3","British Indian Ocean Territory",2022,32277,32277,32277,6834,6834,6834,FALSE,NA,NA,FALSE
"2022 Q3","British Virgin Islands",2022,376189,0,0,23747,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Burkina Faso",2022,1034162,16734,42920,155101,3200,7974,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Burundi",2022,240455,0,0,62618,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Cambodia",2022,2847929,2744610,2847929,3321149,3218149,3321149,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Cameroon",2022,10925536,10740278,10754134,13519862,13427114,13447141,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2022 Q3","Canada",2022,199653180,56974995,61845339,321801968,9763746,10906796,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2022 Q3","Chad",2022,462426,0,0,418222,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Chile",2022,120463990,90983596,97452205,63383107,47510438,50328058,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2022 Q3","China",2022,376582990,0,0,120133499,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Christmas Island",2022,16003,0,0,1996,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Cocos (Keeling) Islands",2022,6585,0,0,1756,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Colombia",2022,84570815,61918912,65322280,76866451,72000716,72580451,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2022 Q3","Congo - Brazzaville",2022,78212,0,0,19200,0,0,FALSE,NA,"Enhanced",TRUE
"2022 Q3","Congo - Kinshasa",2022,91367,0,0,12445,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Costa Rica",2022,55088879,49741137,52502268,95233883,91057752,93967877,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q3","Cuba",2022,4086524,0,0,534323,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Côte d’Ivoire",2022,31620655,28133850,28274144,18365467,16499377,16557609,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2022 Q3","Djibouti",2022,1169301,0,0,337625,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Dominica",2022,177983,3596,3596,165651,315,315,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Dominican Republic",2022,22796931,15483767,16209348,24656874,19003400,19357482,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Ecuador",2022,58481952,50519318,57954147,31165654,29248122,31052737,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2022 Q3","Egypt",2022,50700562,34411733,37199363,55707848,28222169,30259224,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2022 Q3","El Salvador",2022,2383740,696499,700308,1668829,1372310,1372641,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q3","Eritrea",2022,17923,2832,2832,12418,3120,3120,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Eswatini",2022,1858124,1640371,1644076,1387464,1049164,1051004,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Ethiopia",2022,17919684,7120262,8789244,4773343,1854700,2123146,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","European Union",2022,9138444330,7860605535,8012356395,5200015455,3958334225,4012819425,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2022 Q3","Falkland Islands",2022,590552,474217,506972,142429,113770,119530,FALSE,NA,NA,FALSE
"2022 Q3","Faroe Islands",2022,76890205,54864562,76834624,18731023,6521128,18711876,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2022 Q3","Fiji",2022,219247,17687,31835,56991,4012,5356,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2022 Q3","French Polynesia",2022,24205,0,0,82,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Gambia",2022,235349,108695,109449,239772,40895,47183,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Georgia",2022,250563,52225,176422,78741,9587,32708,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2022 Q3","Ghana",2022,38565494,24679066,25198234,21864631,18067937,18537271,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2022 Q3","Greenland",2022,19284271,0,0,2586610,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Grenada",2022,36582,27703,27703,15612,14525,14525,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Guam",2022,110165,0,0,20702,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Guatemala",2022,20848780,5637156,6446574,18320489,7856613,8414300,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q3","Guyana",2022,3138653,2220768,2668751,3220761,2914327,3139632,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Honduras",2022,36248038,18178347,18743941,22699478,4700923,4817808,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2022 Q3","Hong Kong SAR China",2022,8061246,0,0,2207976,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Iceland",2022,72800070,52520796,52670046,17566340,7822877,7863210,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2022 Q3","India",2022,194764692,72102463,78182991,152150457,26883740,29124175,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2022 Q3","Indonesia",2022,108975595,19042482,24659642,123778834,5482609,6603694,FALSE,NA,"Standard",TRUE
"2022 Q3","Iran",2022,2296401,0,0,970693,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Iraq",2022,74425,0,0,120894,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Israel",2022,24010396,15224776,16464006,9593405,6436998,6752184,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2022 Q3","Jamaica",2022,15756885,5206263,10385325,5497887,3191502,4548921,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Japan",2022,21661971,10309079,14301011,3662067,2350923,3163627,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2022 Q3","Jordan",2022,1888105,1794191,1828122,638120,596497,607183,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2022 Q3","Kazakhstan",2022,3660553,0,0,5705067,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Kenya",2022,97523068,58281776,62387494,32543413,15351868,16211620,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2022 Q3","Kosovo",2022,694848,316051,367928,520462,271209,298736,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q3","Kuwait",2022,149488,0,0,8065,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Laos",2022,41707,40722,41707,42095,42000,42095,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Lebanon",2022,4087379,2098150,2294631,1444867,793004,871320,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2022 Q3","Lesotho",2022,92973,60565,92973,136205,132000,136205,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q3","Liechtenstein",2022,1072608,0,0,461082,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2022 Q3","Macao SAR China",2022,41095,0,0,22743,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Madagascar",2022,1772926,856049,1294522,425507,192401,213691,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2022 Q3","Malawi",2022,7344257,0,126621,4438985,0,24195,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Malaysia",2022,89462908,0,0,58384705,0,0,TRUE,"CPTPP",NA,FALSE
"2022 Q3","Maldives",2022,3401072,0,0,991959,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Mali",2022,137824,23238,46802,99272,18800,37600,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Marshall Islands",2022,54075,0,0,21601,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Mauritania",2022,127586,91674,125760,25416,23221,24516,FALSE,NA,"Comprehensive",TRUE
"2022 Q3","Mauritius",2022,17969616,17169746,17191250,7220485,7214738,7216874,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2022 Q3","Mexico",2022,46964932,14130092,15989915,12347640,5881170,6468833,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2022 Q3","Micronesia (Federated States of)",2022,6289,6289,6289,132,132,132,FALSE,NA,NA,FALSE
"2022 Q3","Moldova",2022,2110592,1589664,2092095,2309619,1790739,2306797,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2022 Q3","Mongolia",2022,392037,0,389641,16416,0,16000,FALSE,NA,"Enhanced",TRUE
"2022 Q3","Montenegro",2022,1796,0,0,40,0,0,FALSE,NA,NA,FALSE
"2022 Q3","Morocco",2022,51863584,44592742,48920579,34511354,31793329,33754695,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2022 Q3","Mozambique",2022,909710,73464,80613,540327,35600,37858,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
