"Month","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
1,"Greenland",2024,9087577,0,0,1475809,0,0,FALSE,NA,NA,FALSE
1,"Greenland",2025,3481952,0,0,474065,0,0,FALSE,NA,NA,FALSE
1,"Greenland",2026,8866947,0,0,949568,0,0,FALSE,NA,NA,FALSE
1,"Grenada",2023,80523,30254,30254,18506,12326,12326,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Grenada",2024,10007,3692,3692,660,130,130,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Grenada",2025,20899,0,20899,650,0,650,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Grenada",2026,38514,4295,4295,4634,1000,1000,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Guam",2022,474333,0,0,301440,0,0,FALSE,NA,NA,FALSE
1,"Guatemala",2022,6668486,5186326,5704998,5040716,4323485,4775531,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Guatemala",2023,7912055,5013032,5269862,4890738,4094642,4516615,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Guatemala",2024,7692209,5303654,5473911,6781998,4738547,4802773,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Guatemala",2025,6979367,4295617,4601383,5398306,5010265,5015916,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Guatemala",2026,8146717,4185829,6088407,9799398,5388656,5505771,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Guinea",2025,1183,0,0,180,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Guinea",2026,2353,0,2353,782,0,782,FALSE,NA,"Comprehensive",TRUE
1,"Guinea-Bissau",2022,5626,0,0,2211,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Guyana",2022,4928361,4791205,4919204,13401498,13303933,13396690,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Guyana",2023,1197130,998168,1040948,705001,640934,661314,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Guyana",2024,725472,562341,638381,930631,876394,924477,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Guyana",2025,905088,763463,804569,2058516,2031558,2052479,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Guyana",2026,458914,423500,454383,579755,554507,579647,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Haiti",2024,48937,0,0,9380,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Haiti",2025,1354,0,0,129,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Honduras",2022,8656387,6400530,7191741,3151497,2196373,2683761,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Honduras",2023,6784704,4257117,4309416,1779500,1134496,1150643,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Honduras",2024,8291119,6123765,6196963,1766801,1123829,1149577,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Honduras",2025,6327320,5412788,5437098,2319295,2129811,2140236,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Honduras",2026,10622116,7978478,7994575,2223593,1804255,1805357,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Hong Kong SAR China",2022,3735972,0,0,1527206,0,0,FALSE,NA,NA,FALSE
1,"Hong Kong SAR China",2023,3245338,0,0,933622,0,0,FALSE,NA,NA,FALSE
1,"Hong Kong SAR China",2024,4755149,0,0,1241426,0,0,FALSE,NA,NA,FALSE
1,"Hong Kong SAR China",2025,2233255,0,0,800183,0,0,FALSE,NA,NA,FALSE
1,"Hong Kong SAR China",2026,2336761,0,0,740275,0,0,FALSE,NA,NA,FALSE
1,"Iceland",2022,36271897,23096477,24414513,13526234,3938668,4164309,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
1,"Iceland",2023,31339252,20039745,21274999,7060842,2926377,3097055,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
1,"Iceland",2024,29162963,18727340,19574300,7412154,3349659,3450934,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
1,"Iceland",2025,30939005,24557232,25457609,6729847,3783398,3907656,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
1,"Iceland",2026,36551604,29586733,31341789,6127021,3243720,3559700,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
1,"India",2022,67409593,19767814,21245520,65904451,7222362,7745926,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
1,"India",2023,63137419,20494984,22264368,63009343,7818177,8582035,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
1,"India",2024,57735639,15581529,17373214,34251946,6687501,7210043,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
1,"India",2025,65914198,20405743,24192842,36513770,8213282,9051055,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
1,"India",2026,65844832,19871413,23266231,45145475,8928346,9379878,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
1,"Indonesia",2022,36931804,5936203,7433176,62463139,2013955,2423250,FALSE,NA,"Standard",TRUE
1,"Indonesia",2023,37164560,6004844,8123008,78793238,2244681,2652981,FALSE,NA,"Standard",TRUE
1,"Indonesia",2024,14268810,4053829,5529186,12386852,1776379,2170381,FALSE,NA,"Standard",TRUE
1,"Indonesia",2025,17275246,6183631,8180944,6337688,1998484,2427067,FALSE,NA,"Standard",TRUE
1,"Indonesia",2026,20341970,3625912,4487402,55143661,924863,1048030,FALSE,NA,"Standard",TRUE
1,"Iran",2022,949434,0,0,459841,0,0,FALSE,NA,NA,FALSE
1,"Iran",2023,1308881,0,0,461066,0,0,FALSE,NA,NA,FALSE
1,"Iran",2024,2022568,0,0,601816,0,0,FALSE,NA,NA,FALSE
1,"Iran",2025,952206,0,0,608813,0,0,FALSE,NA,NA,FALSE
1,"Iran",2026,1349987,0,0,529102,0,0,FALSE,NA,NA,FALSE
1,"Iraq",2022,27174,0,0,20562,0,0,FALSE,NA,NA,FALSE
1,"Iraq",2023,13455,0,0,10254,0,0,FALSE,NA,NA,FALSE
1,"Iraq",2024,89852,0,0,91541,0,0,FALSE,NA,NA,FALSE
1,"Iraq",2025,115265,0,0,146223,0,0,FALSE,NA,NA,FALSE
1,"Iraq",2026,73978,0,0,102009,0,0,FALSE,NA,NA,FALSE
1,"Israel",2022,16759058,13327574,14479034,7676564,6434946,6791098,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
1,"Israel",2023,16809952,13917747,14956338,7767456,6745483,6963372,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
1,"Israel",2024,20708093,17713725,18347974,8209222,6885456,7031104,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
1,"Israel",2025,20079750,17423304,18327349,7550250,6719568,6923041,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
1,"Israel",2026,15987738,13525255,14069346,6247020,5404625,5615145,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
1,"Jamaica",2022,3385068,1555182,2928676,1503691,957918,1336239,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Jamaica",2023,4757130,2233317,3987810,1951359,1330212,1794309,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Jamaica",2024,3203635,1867558,2102373,1386904,1033770,1102322,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Jamaica",2025,2226944,1745553,2004067,1352601,1033881,1120802,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Jamaica",2026,3570233,2163876,3195736,1502672,993007,1209183,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
1,"Japan",2022,6872630,3843509,5262209,1507152,952652,1299299,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
1,"Japan",2023,5083998,3074044,4164728,1313477,995401,1202781,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
1,"Japan",2024,4474444,2309009,3485029,1479634,779289,1316715,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
1,"Japan",2025,5930408,3027331,4235512,1298400,806208,1217586,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
1,"Japan",2026,9289160,5251140,6054991,1829812,1542218,1669777,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
1,"Jordan",2022,1039110,988922,1022262,294136,231523,247787,TRUE,"UK-Jordan Association Agreement",NA,FALSE
1,"Jordan",2023,969573,968468,969573,221901,221820,221901,TRUE,"UK-Jordan Association Agreement",NA,FALSE
1,"Jordan",2024,2361752,2348381,2351055,591560,538576,538860,TRUE,"UK-Jordan Association Agreement",NA,FALSE
1,"Jordan",2025,2468983,2275243,2275243,549266,473958,473958,TRUE,"UK-Jordan Association Agreement",NA,FALSE
1,"Jordan",2026,2363890,2284961,2339278,629593,569365,590465,TRUE,"UK-Jordan Association Agreement",NA,FALSE
1,"Kazakhstan",2022,830528,0,0,1249690,0,0,FALSE,NA,NA,FALSE
1,"Kazakhstan",2023,538521,0,0,535204,0,0,FALSE,NA,NA,FALSE
1,"Kazakhstan",2024,1819403,0,0,4599923,0,0,FALSE,NA,NA,FALSE
1,"Kazakhstan",2025,660370,0,0,1082537,0,0,FALSE,NA,NA,FALSE
1,"Kazakhstan",2026,1644566,0,0,4017640,0,0,FALSE,NA,NA,FALSE
1,"Kenya",2022,35126181,21712897,23327056,11697824,5452390,5876436,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
1,"Kenya",2023,33110509,19065776,20307415,11017122,4822998,5014771,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
1,"Kenya",2024,30298201,20843283,22327574,8470560,4905966,5122228,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
1,"Kenya",2025,33727126,21300239,23035090,9772908,4826748,5108289,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
1,"Kenya",2026,39812607,23645692,23832227,12031662,5174749,5199995,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
1,"Kosovo",2022,217175,112097,124286,166669,92884,96625,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Kosovo",2023,157737,64314,148365,73640,54514,71690,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Kosovo",2024,120607,86307,114345,87669,63598,70017,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Kosovo",2025,223319,146792,197369,96791,82137,92937,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Kosovo",2026,231246,174516,198487,168174,158238,163624,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Kuwait",2022,19333,0,0,21290,0,0,FALSE,NA,NA,FALSE
1,"Kuwait",2023,17282,0,0,22520,0,0,FALSE,NA,NA,FALSE
1,"Kuwait",2024,279035,0,0,397245,0,0,FALSE,NA,NA,FALSE
1,"Kyrgyzstan",2022,11834,0,11834,3,0,3,FALSE,NA,"Enhanced",TRUE
1,"Kyrgyzstan",2023,7455,0,0,4310,0,0,FALSE,NA,"Enhanced",TRUE
1,"Kyrgyzstan",2024,41177,3078,8005,29805,8900,8977,FALSE,NA,"Enhanced",TRUE
1,"Kyrgyzstan",2025,18565,8738,8738,53450,25880,25880,FALSE,NA,"Enhanced",TRUE
1,"Laos",2022,24258,21762,24258,22250,20000,22250,FALSE,NA,"Comprehensive",TRUE
1,"Laos",2023,9305,0,906,9541,0,325,FALSE,NA,"Comprehensive",TRUE
1,"Lebanon",2022,943615,666896,671718,368812,266061,266721,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
1,"Lebanon",2023,919929,588933,593480,423424,251629,257814,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
1,"Lebanon",2024,1226502,591166,663591,435437,218415,251180,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
1,"Lebanon",2025,1153517,693471,756737,392992,238180,254046,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
1,"Lebanon",2026,1377932,626145,655985,413616,263323,269630,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
1,"Lesotho",2022,3728,0,0,600,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Lesotho",2023,13474,0,13474,2000,0,2000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Lesotho",2024,14983,14983,14983,44000,44000,44000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Lesotho",2025,9516,0,0,1407,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Lesotho",2026,5066,0,0,688,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Liberia",2022,10784,0,0,11500,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Liberia",2024,351492,0,0,450000,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Liberia",2026,2978,0,0,300,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Libya",2024,9479,0,0,21311,0,0,FALSE,NA,NA,FALSE
1,"Libya",2026,22786,0,0,35375,0,0,FALSE,NA,NA,FALSE
1,"Liechtenstein",2022,371470,0,0,203931,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
1,"Liechtenstein",2023,627353,0,0,235854,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
1,"Liechtenstein",2024,595662,0,0,269732,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
1,"Liechtenstein",2025,429980,0,0,192151,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
1,"Liechtenstein",2026,777059,0,0,272933,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
1,"Macao SAR China",2023,45600,0,0,1315,0,0,FALSE,NA,NA,FALSE
1,"Macao SAR China",2024,5650,0,0,1728,0,0,FALSE,NA,NA,FALSE
1,"Madagascar",2022,1426239,134857,601963,321655,27533,36068,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Madagascar",2023,2771665,1698826,1976739,436680,108302,110697,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Madagascar",2024,1730646,632550,863968,381733,25903,32433,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Madagascar",2025,1495910,510735,591369,408343,83639,87756,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Madagascar",2026,1030510,235226,305386,195147,20007,21610,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Malawi",2022,2614353,204753,247992,1740466,341360,346589,FALSE,NA,"Comprehensive",TRUE
1,"Malawi",2023,674991,8270,8270,491696,18952,18952,FALSE,NA,"Comprehensive",TRUE
1,"Malawi",2024,1068495,0,7554,569276,0,816,FALSE,NA,"Comprehensive",TRUE
1,"Malawi",2025,885526,62104,62104,268729,17079,17079,FALSE,NA,"Comprehensive",TRUE
1,"Malawi",2026,597941,0,0,328953,0,0,FALSE,NA,"Comprehensive",TRUE
1,"Malaysia",2022,20049334,0,0,14886990,0,0,TRUE,"CPTPP",NA,FALSE
1,"Malaysia",2023,36169413,0,0,30335460,0,0,TRUE,"CPTPP",NA,FALSE
1,"Malaysia",2024,14960621,0,0,14627313,0,0,TRUE,"CPTPP",NA,FALSE
1,"Malaysia",2025,10144118,1346349,9038115,5303100,449541,4785910,TRUE,"CPTPP",NA,FALSE
1,"Malaysia",2026,23585498,19053041,20782143,28263854,13552052,14061230,TRUE,"CPTPP",NA,FALSE
1,"Maldives",2022,1098914,0,0,199382,0,0,FALSE,NA,NA,FALSE
1,"Maldives",2023,723486,0,0,189377,0,0,FALSE,NA,NA,FALSE
1,"Maldives",2024,1337664,0,0,308141,0,0,FALSE,NA,NA,FALSE
1,"Maldives",2025,1530857,0,0,336406,0,0,FALSE,NA,NA,FALSE
1,"Maldives",2026,1713978,0,0,399673,0,0,FALSE,NA,NA,FALSE
1,"Mali",2022,1981,0,1981,1000,0,1000,FALSE,NA,"Comprehensive",TRUE
1,"Mali",2023,21432,21432,21432,18800,18800,18800,FALSE,NA,"Comprehensive",TRUE
1,"Mali",2024,21883,20543,21883,18925,18800,18925,FALSE,NA,"Comprehensive",TRUE
1,"Mali",2025,26551,21198,26551,19400,18800,19400,FALSE,NA,"Comprehensive",TRUE
1,"Mali",2026,1256,1256,1256,1040,1040,1040,FALSE,NA,"Comprehensive",TRUE
1,"Marshall Islands",2022,6738,0,0,315,0,0,FALSE,NA,NA,FALSE
1,"Marshall Islands",2023,7335,0,0,286,0,0,FALSE,NA,NA,FALSE
1,"Marshall Islands",2025,4368,0,0,225,0,0,FALSE,NA,NA,FALSE
1,"Marshall Islands",2026,4272,0,0,175,0,0,FALSE,NA,NA,FALSE
1,"Mauritania",2023,11496,0,11496,865,0,865,FALSE,NA,"Comprehensive",TRUE
1,"Mauritania",2024,73056,0,73056,55146,0,55146,FALSE,NA,"Comprehensive",TRUE
1,"Mauritania",2025,73395,45299,73395,71556,43884,71556,FALSE,NA,"Comprehensive",TRUE
1,"Mauritania",2026,5396,0,5396,105,0,105,FALSE,NA,"Comprehensive",TRUE
1,"Mauritius",2022,6858509,6488264,6490708,3837147,3834873,3834889,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
1,"Mauritius",2023,8665188,7923086,7923086,4429886,4424530,4424530,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
1,"Mauritius",2024,8164132,5972920,6045835,4493931,4461131,4465681,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
1,"Mauritius",2025,9012361,8532531,8537182,5038748,5023579,5026793,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
1,"Mauritius",2026,3388674,1352594,1359657,691549,688994,689563,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
1,"Mexico",2022,18091632,8069117,8214041,4496918,2577400,2615187,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
1,"Mexico",2023,19130360,8085987,8600686,4250813,2500295,2778217,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
1,"Mexico",2024,10876697,6682270,7387173,2667332,1827081,2025064,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
1,"Mexico",2025,14155353,6531986,7367761,3234443,1770446,1926762,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
1,"Mexico",2026,18072023,8701656,9368033,4058707,2025174,2092577,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
1,"Micronesia (Federated States of)",2022,4881,4881,4881,894,894,894,FALSE,NA,NA,FALSE
1,"Micronesia (Federated States of)",2023,3782,3782,3782,75,75,75,FALSE,NA,NA,FALSE
1,"Micronesia (Federated States of)",2025,5653,5653,5653,130,130,130,FALSE,NA,NA,FALSE
1,"Micronesia (Federated States of)",2026,4284,4284,4284,85,85,85,FALSE,NA,NA,FALSE
1,"Moldova",2022,553089,488918,525113,470496,436468,446746,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Moldova",2023,370430,208973,323026,264151,141961,235406,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Moldova",2024,729192,597751,629911,571494,445241,451610,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Moldova",2025,681852,646703,680853,544186,525825,544076,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Moldova",2026,1620090,1363975,1411240,1148472,1003810,1018221,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
1,"Mongolia",2024,1880,0,0,20,0,0,FALSE,NA,"Enhanced",TRUE
1,"Montenegro",2022,6601,0,0,2000,0,0,FALSE,NA,NA,FALSE
1,"Montenegro",2024,1652,0,0,159,0,0,FALSE,NA,NA,FALSE
1,"Montenegro",2025,216594,0,0,7599,0,0,FALSE,NA,NA,FALSE
1,"Montenegro",2026,3459,0,0,101,0,0,FALSE,NA,NA,FALSE
1,"Montserrat",2025,2183,2183,2183,338,338,338,FALSE,NA,NA,FALSE
1,"Morocco",2022,60134348,54638627,58652785,42107071,38828366,41561884,TRUE,"UK-Morocco Association Agreement",NA,FALSE
1,"Morocco",2023,62219451,50457694,55711507,39393970,29294301,32450820,TRUE,"UK-Morocco Association Agreement",NA,FALSE
1,"Morocco",2024,82751147,73422239,78097254,43253330,38635759,40859518,TRUE,"UK-Morocco Association Agreement",NA,FALSE
1,"Morocco",2025,78253759,71136498,75089742,44176885,40142648,41932723,TRUE,"UK-Morocco Association Agreement",NA,FALSE
1,"Morocco",2026,82341601,74279552,78942924,43063982,39159657,41177106,TRUE,"UK-Morocco Association Agreement",NA,FALSE
1,"Mozambique",2022,2519976,88114,91351,12048429,17160,20241,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Mozambique",2023,5712973,0,0,24301226,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Mozambique",2024,296621,22084,22084,185804,25200,25200,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Mozambique",2025,335372,0,0,168654,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Mozambique",2026,202792,0,29724,170896,0,22016,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
1,"Myanmar (Burma)",2022,7320687,5945396,7240753,15543828,11473224,15481780,FALSE,NA,"Comprehensive",TRUE
1,"Myanmar (Burma)",2023,6611091,4763884,6306894,9962954,6969531,9713635,FALSE,NA,"Comprehensive",TRUE
1,"Myanmar (Burma)",2024,5252416,5073044,5160828,6691808,6526408,6609757,FALSE,NA,"Comprehensive",TRUE
1,"Myanmar (Burma)",2025,3230908,2700158,2961656,2267576,1786661,1995106,FALSE,NA,"Comprehensive",TRUE
1,"Myanmar (Burma)",2026,3574847,3259050,3271439,2684363,2335773,2350543,FALSE,NA,"Comprehensive",TRUE
1,"Nepal",2022,122705,78040,78040,53517,42393,42393,FALSE,NA,"Comprehensive",TRUE
1,"Nepal",2023,122973,103876,103876,52915,40169,40169,FALSE,NA,"Comprehensive",TRUE
1,"Nepal",2024,89779,81950,81950,34568,33158,33158,FALSE,NA,"Comprehensive",TRUE
1,"Nepal",2025,172728,145236,163196,95309,73364,90120,FALSE,NA,"Comprehensive",TRUE
1,"Nepal",2026,54719,52078,52078,32130,31930,31930,FALSE,NA,"Comprehensive",TRUE
1,"New Caledonia",2022,4904,0,0,384,0,0,FALSE,NA,NA,FALSE
1,"New Caledonia",2025,22026,0,0,1900,0,0,FALSE,NA,NA,FALSE
1,"New Zealand",2022,37383780,0,0,8206191,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
1,"New Zealand",2023,32440161,0,0,7441961,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
1,"New Zealand",2024,37916968,19923583,24675138,8636958,5322948,5902129,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
1,"New Zealand",2025,61312819,41900682,46090377,15305022,11511835,12177725,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
1,"New Zealand",2026,62454069,40578227,42687668,14639570,11155292,11638428,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
1,"Nicaragua",2022,2870654,2018915,2088355,2369119,1761081,1807103,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Nicaragua",2023,4132604,2852098,2861984,4072014,3273247,3273271,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Nicaragua",2024,4370005,3209394,3214100,4845109,4221739,4221763,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Nicaragua",2025,4556979,1793538,1820364,10482591,2674154,2677622,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Nicaragua",2026,3730903,2186884,2209074,4357335,3515390,3516393,TRUE,"UK-Central America Association Agreement",NA,FALSE
1,"Niger",2022,20658,5305,20658,6532,1532,6532,FALSE,NA,"Comprehensive",TRUE
1,"Niger",2023,3174,0,3174,1800,0,1800,FALSE,NA,"Comprehensive",TRUE
1,"Niger",2024,23399,0,23399,8167,0,8167,FALSE,NA,"Comprehensive",TRUE
1,"Niger",2025,38671,0,38671,1940,0,1940,FALSE,NA,"Comprehensive",TRUE
1,"Niger",2026,24343,8419,24343,10184,6120,10184,FALSE,NA,"Comprehensive",TRUE
1,"Nigeria",2022,1082593,538850,576757,1054211,626103,652292,FALSE,NA,"Enhanced",TRUE
1,"Nigeria",2023,1060071,590926,665344,1534452,994148,1061279,FALSE,NA,"Enhanced",TRUE
1,"Nigeria",2024,1722029,1143519,1249466,2360684,1618522,1732236,FALSE,NA,"Enhanced",TRUE
1,"Nigeria",2025,1860671,877245,1010121,2440662,1454200,1530380,FALSE,NA,"Enhanced",TRUE
1,"Nigeria",2026,6218076,1834758,1861537,4244457,1269693,1332577,FALSE,NA,"Enhanced",TRUE
1,"Niue",2025,2904,0,0,196,0,0,FALSE,NA,"Enhanced",TRUE
1,"Norfolk Island",2023,6227,0,0,14,0,0,FALSE,NA,NA,FALSE
1,"North Macedonia",2022,831470,412480,492604,358444,263907,301217,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
